,PR,TR,포트배당수익률(%)
2016-09-27,1545.36319803685,1620.4105673619513,1.6057980042211635
2016-09-28,1524.1226522952952,1598.2087795487842,1.6057980042211635
2016-09-29,1521.5009412401632,1595.5297730070909,1.6057980042211635
2016-09-30,1521.87209368285,1595.9891474675555,1.6057980042211635
2016-10-04,1549.190468445968,1624.923665508428,1.6057980042211635
2016-10-05,1550.426288189222,1626.2913948204985,1.6057980042211635
2016-10-06,1562.8614522152513,1639.4071057699964,1.6057980042211635
2016-10-07,1561.3298809859584,1637.872526256946,1.6057980042211635
2016-10-10,1526.1695512888484,1601.1996556215518,1.6057980042211635
2016-10-11,1488.008819148219,1561.2314871589153,1.6057980042211635
2016-10-12,1484.6735995139165,1557.8006310869714,1.6057980042211635
2016-10-13,1464.8001559392367,1537.0158995723095,1.6057980042211635
2016-10-14,1504.9439215951757,1579.208208725512,1.6057980042211635
2016-10-17,1513.8179722542827,1588.729680883165,1.6057980042211635
2016-10-18,1500.8109027382468,1575.1482001970594,1.6057980042211635
2016-10-19,1516.9550259053053,1592.1619600275424,1.6057980042211635
2016-10-20,1501.22882180985,1575.725361750919,1.6057980042211635
2016-10-21,1515.576010127986,1590.854448557825,1.6057980042211635
2016-10-24,1488.8688724976848,1563.026896526937,1.6057980042211635
2016-10-25,1481.5131354278647,1555.3731606843355,1.6057980042211635
2016-10-26,1491.5423590737614,1565.9712296631708,1.6057980042211635
2016-10-27,1528.824292812042,1605.1841223421509,1.6057980042211635
2016-10-28,1518.0949319060085,1593.9889401674454,1.6057980042211635
2016-10-31,1512.224657250915,1588.0346164266539,1.6057980042211635
2016-11-01,1529.8294663492375,1606.5926091844499,1.6057980042211635
2016-11-02,1499.477599015094,1574.7869899992422,1.6057980042211635
2016-11-03,1495.0024554979825,1570.1561158476418,1.6057980042211635
2016-11-04,1504.4809041818994,1580.1805139901617,1.6057980042211635
2016-11-07,1534.761317743964,1612.1971294033574,1.6057980042211635
2016-11-08,1531.2987990667398,1608.630629929858,1.6057980042211635
2016-11-09,1472.3954693300614,1546.8206362645067,1.6057980042211635
2016-11-10,1520.5941882803693,1597.5258867420607,1.6057980042211635
2016-11-11,1503.5807159842216,1579.7210971093614,1.6057980042211635
2016-11-14,1490.6607077334377,1566.3533916697868,1.6057980042211635
2016-11-15,1473.19329964832,1548.0670813145998,1.6057980042211635
2016-11-16,1510.1035943108366,1586.9230749189378,1.6057980042211635
2016-11-17,1525.5770441332957,1603.254147300505,1.6057980042211635
2016-11-18,1515.3732654377006,1592.6008420962648,1.6057980042211635
2016-11-21,1497.1722221265034,1573.679753778134,1.6057980042211635
2016-11-22,1527.8106311830318,1605.9544287462074,1.6057980042211635
2016-11-23,1528.7680723923875,1607.0314897386963,1.6057980042211635
2016-11-24,1526.915404412996,1605.1545431601949,1.6057980042211635
2016-11-25,1527.6815108044004,1606.0305098284355,1.6057980042211635
2016-11-28,1520.918042210911,1599.131055019083,1.6057980042211635
2016-11-29,1517.1462823770696,1595.2354633378684,1.6057980042211635
2016-11-30,1522.3638546102293,1600.791964418442,1.6057980042211635
2016-12-01,1531.2334778267464,1610.1893146952873,1.6057980042211635
2016-12-02,1514.5474262918624,1592.712890590337,1.6057980042211635
2016-12-05,1498.1793679240557,1575.7078778054165,1.6057980042211635
2016-12-06,1512.4056663305878,1590.740298370253,1.6057980042211635
2016-12-07,1512.9740427282345,1591.4080758168295,1.6057980042211635
2016-12-08,1549.7618017135521,1630.1746141182741,1.6057980042211635
2016-12-09,1545.9743553892142,1626.262142200233,1.6057980042211635
2016-12-12,1541.936081334586,1622.228079038032,1.6057980042211635
2016-12-13,1570.4465252822417,1652.295763329497,1.6057980042211635
2016-12-14,1586.1227398992958,1668.8623651767741,1.6057980042211635
2016-12-15,1592.1550621095973,1675.2830111936048,1.6057980042211635
2016-12-16,1625.51763561363,1710.4626728687106,1.6057980042211635
2016-12-19,1619.6602205861225,1704.5239508309862,1.6057980042211635
2016-12-20,1627.18251376277,1712.5156684767758,1.6057980042211635
2016-12-21,1644.6543679387034,1730.979884519643,1.6057980042211635
2016-12-22,1650.0338586828523,1736.7180872424894,1.6057980042211635
2016-12-23,1650.6584143789046,1737.4518364466676,1.6057980042211635
2016-12-26,1646.31293205829,1733.1064184839474,1.6057980042211635
2016-12-27,1650.6712261676084,1737.7708781250888,1.6057980042211635
2016-12-28,1651.993252164723,1739.239123575232,1.6057980042211635
2016-12-29,1654.4851968860996,1741.9392539596906,1.6057980042211635
2017-01-02,1673.7343532361333,1762.4846622707041,1.4444819127736024
2017-01-03,1691.1027552871149,1780.8444551183463,1.4444819127736024
2017-01-04,1653.2813589833977,1741.0848451786876,1.4444819127736024
2017-01-05,1646.6052055529256,1734.1227084293944,1.4444819127736024
2017-01-06,1666.4956258307004,1755.1397189124696,1.4444819127736024
2017-01-09,1692.9218292026046,1783.1831202320673,1.4444819127736024
2017-01-10,1670.636512473879,1759.7792127682087,1.4444819127736024
2017-01-11,1714.5857658112395,1806.1449596047669,1.4444819127736024
2017-01-12,1693.5616047427727,1784.0686576140681,1.4444819127736024
2017-01-13,1696.0725141479734,1786.7844151704367,1.4444819127736024
2017-01-16,1666.0053493896455,1755.3173849903894,1.4444819127736024
2017-01-17,1681.1739673903787,1771.3692206518149,1.4444819127736024
2017-01-18,1692.89516973356,1783.7898094829932,1.4444819127736024
2017-01-19,1695.6337522751696,1786.7460905431367,1.4444819127736024
2017-01-20,1674.3089894911445,1764.3452467343775,1.4444819127736024
2017-01-23,1713.5771814438629,1805.939329686712,1.4444819127736024
2017-01-24,1723.2500140264779,1816.20535386631,1.4444819127736024
2017-01-25,1748.3324998661126,1842.7137083817881,1.4444819127736024
2017-01-26,1767.0105426169193,1862.4737120819973,1.4444819127736024
2017-01-31,1780.0986094177688,1876.6398759873134,1.4444819127736024
2017-02-01,1790.849080231455,1888.048049320206,1.4444819127736024
2017-02-02,1749.2828367324282,1844.2987182082663,1.4444819127736024
2017-02-03,1756.1006902295346,1851.560119545916,1.4444819127736024
2017-02-06,1743.3177225201518,1838.300361864733,1.4444819127736024
2017-02-07,1711.4273462680121,1804.7438462908785,1.4444819127736024
2017-02-08,1735.421114132602,1830.118261516548,1.4444819127736024
2017-02-09,1726.087158410553,1820.3469653519833,1.4444819127736024
2017-02-10,1695.6884136083827,1788.3588998122752,1.4444819127736024
2017-02-13,1708.281040998423,1801.8534750079318,1.4444819127736024
2017-02-14,1672.2569370272852,1763.9258790417716,1.4444819127736024
2017-02-15,1670.3444240731642,1761.9782064463375,1.4444819127736024
2017-02-16,1701.453885804359,1794.865288892565,1.4444819127736024
2017-02-17,1700.3384570547753,1793.7595584318012,1.4444819127736024
2017-02-20,1717.9501618174631,1812.5539187599402,1.4444819127736024
2017-02-21,1726.5329744309095,1821.6814086558884,1.4444819127736024
2017-02-22,1731.0990288898224,1826.5713302124598,1.4444819127736024
2017-02-23,1705.9416731390695,1800.0977014829714,1.4444819127736024
2017-02-24,1669.7366649777164,1761.9641095044065,1.4444819127736024
2017-02-27,1661.1643344499823,1753.1262606347077,1.4444819127736024
2017-02-28,1675.1013769815963,1767.9047706462907,1.4444819127736024
2017-03-02,1678.4485075995406,1771.5774506054609,1.4444819127736024
2017-03-03,1670.7844088008387,1763.557850249268,1.4444819127736024
2017-03-06,1706.5201395796912,1801.4915840909323,1.4444819127736024
2017-03-07,1705.2358999547362,1800.2070651630777,1.4444819127736024
2017-03-08,1690.120545681994,1784.320441588413,1.4444819127736024
2017-03-09,1682.823217923839,1776.6866540298622,1.4444819127736024
2017-03-10,1704.0481560284964,1799.1666133384647,1.4444819127736024
2017-03-13,1731.8665560270267,1828.754755482332,1.4444819127736024
2017-03-14,1727.3547750069642,1824.0627004137737,1.4444819127736024
2017-03-15,1698.7836449758593,1793.9629275195255,1.4444819127736024
2017-03-16,1713.7644870400197,1809.8546875928173,1.4444819127736024
2017-03-17,1698.2082603154252,1793.4971544372584,1.4444819127736024
2017-03-20,1697.7864939951116,1793.264455739943,1.4444819127736024
2017-03-21,1696.869008715282,1792.3662553538286,1.4444819127736024
2017-03-22,1702.2276399965751,1798.097570296696,1.4444819127736024
2017-03-23,1686.2056368719082,1781.2436449451875,1.4444819127736024
2017-03-24,1697.4714502366853,1793.2153375014261,1.4444819127736024
2017-03-27,1708.8003579761826,1805.3974118588199,1.4444819127736024
2017-03-28,1704.3628949375254,1800.7803167593509,1.4444819127736024
2017-03-29,1728.2569833154748,1826.0983315695908,1.4444819127736024
2017-03-30,1731.9601327040864,1830.083499199349,1.4444819127736024
2017-03-31,1723.0849998967872,1820.7775548458249,1.4444819127736024
2017-04-03,1761.918064585765,1862.0332023813505,1.4444819127736024
2017-04-04,1767.730657835822,1868.2499591011147,1.4444819127736024
2017-04-05,1756.7559062359226,1856.724571423029,1.4444819127736024
2017-04-06,1744.3560298170307,1843.691987720361,1.4444819127736024
2017-04-07,1756.9671396253398,1857.0947042610194,1.4444819127736024
2017-04-10,1738.1843511180314,1837.4594822942568,1.4444819127736024
2017-04-11,1752.3340385898312,1852.4905777980164,1.4444819127736024
2017-04-12,1768.384765911737,1869.532634629333,1.4444819127736024
2017-04-13,1765.6494223971865,1866.7146567133025,1.4444819127736024
2017-04-14,1760.4566286033812,1861.2982362506839,1.4444819127736024
2017-04-17,1770.2060032960708,1871.828123292006,1.4444819127736024
2017-04-18,1793.1381236498412,1896.1516922202704,1.4444819127736024
2017-04-19,1791.2495946240995,1894.229579109726,1.4444819127736024
2017-04-20,1779.9780298481144,1882.384446640453,1.4444819127736024
2017-04-21,1799.4860905504163,1903.0901129641934,1.4444819127736024
2017-04-24,1816.7805382463662,1921.6082339890975,1.4444819127736024
2017-04-25,1846.430668244625,1953.0464032087236,1.4444819127736024
2017-04-26,1865.9525874550197,1973.773603172765,1.4444819127736024
2017-04-27,1870.8486868621435,1979.0308788112027,1.4444819127736024
2017-04-28,1881.4334226591434,1990.3063880753994,1.4444819127736024
2017-05-02,1880.4246799551936,1989.5539522512356,1.4444819127736024
2017-05-04,1889.7312899634835,1999.5588091939694,1.4444819127736024
2017-05-08,1924.9054132429546,2037.0993842278826,1.4444819127736024
2017-05-10,1901.308311613193,2012.2860652219163,1.4444819127736024
2017-05-11,1913.983520563001,2025.7812273083748,1.4444819127736024
2017-05-12,1898.2099072761844,2009.165716229675,1.4444819127736024
2017-05-15,1906.850843082267,2018.5511986180582,1.4444819127736024
2017-05-16,1904.976177917729,2016.646469180391,1.4444819127736024
2017-05-17,1889.3524070604365,2000.1859277989292,1.4444819127736024
2017-05-18,1872.6321290217884,1982.563204723016,1.4444819127736024
2017-05-19,1850.1479851672436,1958.8366152723663,1.4444819127736024
2017-05-22,1858.882681479074,1968.3179392719205,1.4444819127736024
2017-05-23,1867.9711571223008,1978.0196904872255,1.4444819127736024
2017-05-24,1890.0028130175758,2001.4284550362702,1.4444819127736024
2017-05-25,1880.1702867942379,1991.0949897236915,1.4444819127736024
2017-05-26,1897.9485273443047,2010.001583850777,1.4444819127736024
2017-05-29,1893.0922092596338,2005.0964164061113,1.4444819127736024
2017-05-30,1923.6456493344656,2037.5381180662623,1.4444819127736024
2017-05-31,1916.1220248788004,2029.6493104898962,1.4444819127736024
2017-06-01,1925.773365674856,2039.9531507836375,1.4444819127736024
2017-06-02,1972.9085199107553,2089.9656152018156,1.4444819127736024
2017-06-05,1961.0952348108206,2077.697897001418,1.4444819127736024
2017-06-07,1960.8937748236028,2077.6487783316175,1.4444819127736024
2017-06-08,2032.9588226031055,2154.089889634217,1.4444819127736024
2017-06-09,2035.9262904133354,2157.319483727532,1.4444819127736024
2017-06-12,2002.8347995962229,2122.506686360353,1.4444819127736024
2017-06-13,2031.279387017753,2152.7360060109354,1.4444819127736024
2017-06-14,2007.67111773429,2127.8002700451607,1.4444819127736024
2017-06-15,2017.4213017502427,2138.2184154583274,1.4444819127736024
2017-06-16,2019.1703856951979,2140.1568643456103,1.4444819127736024
2017-06-19,2077.6678348544833,2202.420688020042,1.4444819127736024
2017-06-20,2075.2755275202094,2199.971735923946,1.4444819127736024
2017-06-21,2074.7211321633727,2199.4710095567525,1.4444819127736024
2017-06-22,2070.814645958028,2195.416452549065,1.4444819127736024
2017-06-23,2078.520219353916,2203.6728204815417,1.4444819127736024
2017-06-26,2116.975329682691,2244.709691758667,1.4444819127736024
2017-06-27,2147.182982460117,2276.83005820277,1.4444819127736024
2017-06-28,2119.4059314361702,2247.464705352732,1.4444819127736024
2017-06-29,2127.200292872942,2255.819226869942,1.4444819127736024
2017-06-30,2107.394357660287,2234.9041285191634,1.4444819127736024
2017-07-03,2061.229791755556,2186.205682314398,1.4444819127736024
2017-07-04,2080.7606001252075,2207.0079557951135,1.4444819127736024
2017-07-05,2121.4540232643444,2250.2593869435495,1.4444819127736024
2017-07-06,2124.5587110939496,2253.6417007270443,1.4444819127736024
2017-07-07,2118.163265207437,2246.946541381788,1.4444819127736024
2017-07-10,2118.571461296086,2247.6461920681736,1.4444819127736024
2017-07-11,2136.594836542702,2266.857293537076,1.4444819127736024
2017-07-12,2152.010437080371,2283.3030378442427,1.4444819127736024
2017-07-13,2205.8213674890453,2340.4894916642747,1.4444819127736024
2017-07-14,2208.217788517297,2343.124878836292,1.4444819127736024
2017-07-17,2249.583178116801,2387.3006160140344,1.4444819127736024
2017-07-18,2258.2703731944957,2396.6144102619573,1.4444819127736024
2017-07-19,2279.7156599876485,2419.4691388577953,1.4444819127736024
2017-07-20,2306.3206095917985,2447.801853752262,1.4444819127736024
2017-07-21,2347.7861898513197,2491.9096856947294,1.4444819127736024
2017-07-24,2381.5730175237295,2528.0704875548986,1.4444819127736024
2017-07-25,2315.0951560470157,2457.6005685854875,1.4444819127736024
2017-07-26,2302.5200817447885,2444.3481017178274,1.4444819127736024
2017-07-27,2293.635198622179,2435.012233113517,1.4444819127736024
2017-07-28,2198.6749181499663,2334.29102254726,1.4444819127736024
2017-07-31,2215.6404360292076,2352.5820726699626,1.4444819127736024
2017-08-01,2202.4897053501745,2338.711024584694,1.4444819127736024
2017-08-02,2247.655987859198,2386.765174415173,1.4444819127736024
2017-08-03,2155.4296905121964,2288.921437547143,1.4444819127736024
2017-08-04,2135.418792897351,2267.7608907819294,1.4444819127736024
2017-08-07,2142.5236656587194,2275.576036202773,1.4444819127736024
2017-08-08,2177.072376403025,2312.3616936130675,1.4444819127736024
2017-08-09,2113.3653505235675,2244.7845090932738,1.4444819127736024
2017-08-10,2104.141067991084,2235.0750052974126,1.4444819127736024
2017-08-11,2043.7351486262114,2170.996074311287,1.4444819127736024
2017-08-14,2096.3096342516105,2227.1085099309266,1.4444819127736024
2017-08-16,2111.757854719088,2243.698071859854,1.4444819127736024
2017-08-17,2148.3659900247962,2282.683713074675,1.4444819127736024
2017-08-18,2159.600933450231,2294.7118221238934,1.4444819127736024
2017-08-21,2143.973614971063,2278.377095403982,1.4444819127736024
2017-08-22,2168.059733368877,2304.0642645380053,1.4444819127736024
2017-08-23,2165.5867029359174,2301.5271151014313,1.4444819127736024
2017-08-24,2170.3880447412894,2306.7210736627803,1.4444819127736024
2017-08-25,2154.2795370778667,2289.6912578974225,1.4444819127736024
2017-08-28,2158.748338849248,2294.7131754951793,1.4444819127736024
2017-08-29,2156.477950580897,2292.390446272981,1.4444819127736024
2017-08-30,2181.3540538773623,2318.92607613821,1.4444819127736024
2017-08-31,2225.152736743826,2365.5805716161008,1.4444819127736024
2017-09-01,2231.2981881844776,2372.2076699925465,1.4444819127736024
2017-09-04,2214.548424923217,2354.6794704024837,1.4444819127736024
2017-09-05,2247.020843543951,2389.3011496398804,1.4444819127736024
2017-09-06,2267.8510501235783,2411.5456825889323,1.4444819127736024
2017-09-07,2316.1849734045077,2463.0395236022796,1.4444819127736024
2017-09-08,2301.7244725787255,2447.7589739928626,1.4444819127736024
2017-09-11,2371.874166326496,2522.658624571368,1.4444819127736024
2017-09-12,2383.9996879929117,2535.6552637519353,1.4444819127736024
2017-09-13,2384.1581255582432,2535.924066301345,1.4444819127736024
2017-09-14,2417.333569082878,2571.3130111037917,1.4444819127736024
2017-09-15,2413.906689171375,2567.7693911239767,1.4444819127736024
2017-09-18,2452.951382121151,2609.6123737242337,1.4444819127736024
2017-09-19,2418.4846936938907,2573.0461787393056,1.4444819127736024
2017-09-20,2391.6392896403067,2544.585756574885,1.4444819127736024
2017-09-21,2400.425057492458,2554.0343807911213,1.4444819127736024
2017-09-22,2373.9837689879755,2526.0009405061787,1.4444819127736024
2017-09-25,2409.699419278078,2564.3078310324936,1.4444819127736024
2017-09-26,2358.4615132713775,2509.881712659977,1.4444819127736024
2017-09-27,2390.5052320998043,2544.0833417568188,1.4444819127736024
2017-09-28,2416.9070924449675,2572.2831147464,1.4444819127736024
2017-09-29,2413.4428034473685,2568.697698770262,1.4444819127736024
2017-10-10,2453.3956027118174,2612.356577663788,1.4444819127736024
2017-10-11,2517.4482366466896,2680.665334776535,1.4444819127736024
2017-10-12,2474.7958187825025,2635.351793633243,1.4444819127736024
2017-10-13,2422.4319656820862,2579.69277650817,1.4444819127736024
2017-10-16,2372.727679899161,2527.0615430383673,1.4444819127736024
2017-10-17,2414.9148798521505,2572.0945222525356,1.4444819127736024
2017-10-18,2390.0798087083713,2545.7436845123484,1.4444819127736024
2017-10-19,2384.8896436115724,2540.3159481849616,1.4444819127736024
2017-10-20,2433.9383599545604,2592.6637620155825,1.4444819127736024
2017-10-23,2468.7746760330792,2630.083877554108,1.4444819127736024
2017-10-24,2453.054565427195,2613.4399699409146,1.4444819127736024
2017-10-25,2499.2106243862418,2662.719100822772,1.4444819127736024
2017-10-26,2411.9710852051885,2569.873626547165,1.4444819127736024
2017-10-27,2444.2825982155873,2604.403445240885,1.4444819127736024
2017-10-30,2441.2887389321886,2601.522079757738,1.4444819127736024
2017-10-31,2515.25699586445,2680.451225322258,1.4444819127736024
2017-11-01,2537.8271846068624,2704.6107106842846,1.4444819127736024
2017-11-02,2513.2237670905074,2678.496304915977,1.4444819127736024
2017-11-03,2500.981878502835,2665.5547879505757,1.4444819127736024
2017-11-06,2494.9329645967005,2659.4233207012844,1.4444819127736024
2017-11-07,2489.92590714953,2654.1911122695833,1.4444819127736024
2017-11-08,2530.912630743637,2697.9885040980066,1.4444819127736024
2017-11-09,2494.171848634039,2658.927463459166,1.4444819127736024
2017-11-10,2560.967458845258,2730.243311280887,1.4444819127736024
2017-11-13,2584.6768346726703,2755.846762831312,1.4444819127736024
2017-11-14,2624.6463050888487,2798.573879810202,1.4444819127736024
2017-11-15,2580.820498226117,2751.9526951586004,1.4444819127736024
2017-11-16,2617.5739004872817,2791.253570354259,1.4444819127736024
2017-11-17,2631.528178841017,2806.2447107917897,1.4444819127736024
2017-11-20,2600.1518177577627,2773.114133623412,1.4444819127736024
2017-11-21,2668.678777896612,2846.312073681962,1.4444819127736024
2017-11-22,2763.6732245357816,2947.7461377038553,1.4444819127736024
2017-11-23,2767.582328959727,2952.032347495133,1.4444819127736024
2017-11-24,2783.4440426139745,2969.0686061808096,1.4444819127736024
2017-11-27,2701.9013754251423,2882.429896131156,1.4444819127736024
2017-11-28,2653.9504653736185,2831.3870992145703,1.4444819127736024
2017-11-29,2643.0516136927044,2819.8710921533643,1.4444819127736024
2017-11-30,2512.5539820759254,2680.749215716308,1.4444819127736024
2017-12-01,2528.5166806612083,2697.8871794590837,1.4444819127736024
2017-12-04,2509.962621124418,2678.40802973377,1.4444819127736024
2017-12-05,2483.253331915936,2650.0110586454066,1.4444819127736024
2017-12-06,2453.271667086975,2618.1195739713603,1.4444819127736024
2017-12-07,2435.273960181353,2599.0152899897134,1.4444819127736024
2017-12-08,2455.2980033429535,2620.489326822097,1.4444819127736024
2017-12-11,2502.8468785353607,2671.55419287447,1.4444819127736024
2017-12-12,2503.5638940966523,2672.4252239565794,1.4444819127736024
2017-12-13,2514.153444656091,2683.83515802004,1.4444819127736024
2017-12-14,2500.028101291188,2668.86203015813,1.4444819127736024
2017-12-15,2491.3711769009515,2659.725661347575,1.4444819127736024
2017-12-18,2508.8025009724333,2678.652674116821,1.4444819127736024
2017-12-19,2591.2401055858645,2766.7808596686627,1.4444819127736024
2017-12-20,2586.975234055021,2762.3363089273207,1.4444819127736024
2017-12-21,2494.3814879267707,2663.571323933768,1.4444819127736024
2017-12-22,2576.022852931131,2750.8590758423925,1.4444819127736024
2017-12-26,2533.440030944436,2705.8140999136813,1.4444819127736024
2017-12-27,2593.229790789567,2769.781461236065,1.4444819127736024
2017-12-28,2619.432173692303,2797.8783941532124,1.4444819127736024
2018-01-02,2591.627065758534,2769.2113342679827,2.7240067471311447
2018-01-03,2608.855275804417,2787.8279596181937,2.7240067471311447
2018-01-04,2582.2743765675073,2759.6293533033277,2.7240067471311447
2018-01-05,2624.421288237787,2804.8801564653654,2.7240067471311447
2018-01-08,2573.7240501499305,2751.312340231355,2.7240067471311447
2018-01-09,2543.5083714168854,2719.2145458755267,2.7240067471311447
2018-01-10,2494.7756444209117,2667.314261729505,2.7240067471311447
2018-01-11,2495.74746679601,2668.552299075518,2.7240067471311447
2018-01-12,2480.9666055721746,2652.945855229772,2.7240067471311447
2018-01-15,2461.174266931938,2632.370351286961,2.7240067471311447
2018-01-16,2550.6607487776264,2728.284854783209,2.7240067471311447
2018-01-17,2542.7006115131167,2719.9732241662236,2.7240067471311447
2018-01-18,2544.5389359700926,2722.1427135653416,2.7240067471311447
2018-01-19,2501.94802948445,2676.778663401122,2.7240067471311447
2018-01-22,2476.9058191366985,2650.5794603399613,2.7240067471311447
2018-01-23,2501.8194556648,2677.439637227537,2.7240067471311447
2018-01-24,2542.9742667561777,2721.68635811889,2.7240067471311447
2018-01-25,2593.595687605266,2776.072312309368,2.7240067471311447
2018-01-26,2571.9977642103822,2753.1601453176686,2.7240067471311447
2018-01-29,2583.4497413150216,2766.0374874762747,2.7240067471311447
2018-01-30,2525.717547314231,2704.426695281131,2.7240067471311447
2018-01-31,2520.8042195640537,2699.3670228582655,2.7240067471311447
2018-02-01,2520.4391978857752,2699.1774322225474,2.7240067471311447
2018-02-02,2471.729954705023,2647.2113604471456,2.7240067471311447
2018-02-05,2407.452231763516,2578.9470948575513,2.7240067471311447
2018-02-06,2385.445346064137,2555.5631263676455,2.7240067471311447
2018-02-07,2350.0936866643096,2517.878134584658,2.7240067471311447
2018-02-08,2471.439261501532,2648.084628805027,2.7240067471311447
2018-02-09,2427.0394058006436,2600.705251119411,2.7240067471311447
2018-02-12,2454.440631007707,2630.6556053961604,2.7240067471311447
2018-02-13,2472.9243248433454,2650.663993816047,2.7240067471311447
2018-02-14,2528.5108020648754,2710.447837437662,2.7240067471311447
2018-02-19,2514.7852368547165,2696.739889032118,2.7240067471311447
2018-02-20,2487.761053678705,2667.9593589273018,2.7240067471311447
2018-02-21,2521.1523226610716,2703.97093374486,2.7240067471311447
2018-02-22,2509.338408193307,2691.5010612887186,2.7240067471311447
2018-02-23,2523.515212133175,2706.908878821312,2.7240067471311447
2018-02-26,2515.170937959686,2698.561828801534,2.7240067471311447
2018-02-27,2529.985828093891,2714.659372303796,2.7240067471311447
2018-02-28,2486.6399001039795,2668.348444339863,2.7240067471311447
2018-03-02,2459.5318930445114,2639.6532166763795,2.7240067471311447
2018-03-05,2417.5007539532676,2595.1244670969813,2.7240067471311447
2018-03-06,2486.1547299168014,2669.0217715237172,2.7240067471311447
2018-03-07,2470.437581577418,2652.3463566461937,2.7240067471311447
2018-03-08,2482.192175025962,2665.165241736707,2.7240067471311447
2018-03-09,2506.7652165083473,2691.7504015797635,2.7240067471311447
2018-03-12,2535.8194248074096,2723.5578734913292,2.7240067471311447
2018-03-13,2646.533859126717,2842.6809989876433,2.7240067471311447
2018-03-14,2650.194595806681,2846.825348413059,2.7240067471311447
2018-03-15,2621.875573659968,2816.615246430914,2.7240067471311447
2018-03-16,2618.0328492655176,2812.696857031795,2.7240067471311447
2018-03-19,2623.335853008733,2819.0247470595123,2.7240067471311447
2018-03-20,2631.601209769328,2828.1175648802787,2.7240067471311447
2018-03-21,2608.9570765738686,2803.9915717982512,2.7240067471311447
2018-03-22,2644.1501972882497,2842.027520448978,2.7240067471311447
2018-03-23,2514.1206400333854,2702.4686190756415,2.7240067471311447
2018-03-26,2571.2743488837086,2764.522447435503,2.7240067471311447
2018-03-27,2554.5899046954855,2746.7888962044035,2.7240067471311447
2018-03-28,2502.6775217765994,2691.171485893461,2.7240067471311447
2018-03-29,2517.7292963220284,2707.5588263682375,2.7240067471311447
2018-03-30,2538.534714401549,2730.1365093089557,2.7240067471311447
2018-04-02,2462.453438114795,2648.9053497217456,2.7240067471311447
2018-04-03,2437.879408024604,2622.666206463106,2.7240067471311447
2018-04-04,2379.6649570590557,2560.2291637673034,2.710186764713704
2018-04-05,2439.074472187303,2624.3412677686765,2.710186764713704
2018-04-06,2393.2464716426925,2575.2233415438163,2.710186764713704
2018-04-09,2406.2582963822774,2589.800923175834,2.710186764713704
2018-04-10,2410.4358919256288,2594.4896730842847,2.710186764713704
2018-04-11,2433.6837871159078,2619.7070791609253,2.710186764713704
2018-04-12,2471.721726589784,2660.849944288316,2.710186764713704
2018-04-13,2483.7173658355696,2673.961846942811,2.710186764713704
2018-04-16,2491.0369156531574,2682.439034944492,2.710186764713704
2018-04-17,2480.249403233396,2671.020827089744,2.710186764713704
2018-04-18,2503.8626611312907,2696.650406630148,2.710186764713704
2018-04-19,2553.5689013240585,2750.3879011961753,2.710186764713704
2018-04-20,2536.1618914676,2731.8419178142976,2.710186764713704
2018-04-23,2521.23277826621,2716.365469898362,2.710186764713704
2018-04-24,2465.1706740011937,2656.1614721213246,2.710186764713704
2018-04-25,2455.894892807426,2646.363391278263,2.710186764713704
2018-04-26,2508.1147665758695,2702.8337484757385,2.710186764713704
2018-04-27,2536.018307816235,2733.106381562896,2.710186764713704
2018-04-30,2489.174382207039,2683.2191128586055,2.710186764713704
2018-05-02,2499.8119284912077,2695.085810018988,2.710186764713704
2018-05-03,2492.6981088254042,2687.615699903246,2.710186764713704
2018-05-04,2464.355716315697,2657.2542178756744,2.710186764713704
2018-05-08,2462.593499183397,2656.142180763747,2.710186764713704
2018-05-09,2449.233578267738,2641.9282494781064,2.710186764713704
2018-05-10,2493.1691223133807,2689.5199942422423,2.710186764713704
2018-05-11,2487.672519972924,2683.7896287845188,2.710186764713704
2018-05-14,2446.442066989767,2639.896266093077,2.710186764713704
2018-05-15,2425.96142229259,2617.9903421562594,2.710186764713704
2018-05-16,2435.310274858854,2628.2742163999346,2.710186764713704
2018-05-17,2469.358554744901,2665.2180883762367,2.710186764713704
2018-05-18,2510.813875307864,2710.16255880514,2.710186764713704
2018-05-21,2507.703931819139,2707.4082401235505,2.710186764713704
2018-05-23,2577.505321555145,2783.1813232085974,2.710186764713704
2018-05-24,2557.0221963192557,2761.2685888178507,2.710186764713704
2018-05-25,2567.334771003056,2772.6106123775085,2.710186764713704
2018-05-28,2555.5660447057626,2760.5152576697255,2.710186764713704
2018-05-29,2525.013136660416,2727.7144760541487,2.710186764713704
2018-05-30,2475.246181732202,2674.1507719291717,2.710186764713704
2018-05-31,2487.154190513101,2687.215057402505,2.710186764713704
2018-06-01,2483.5784544541325,2683.5508045263764,2.710186764713704
2018-06-04,2485.6448499305075,2686.3814441168547,2.710186764713704
2018-06-05,2518.253789151614,2721.825774548169,2.710186764713704
2018-06-07,2525.935176678173,2730.533270066826,2.710186764713704
2018-06-08,2483.592760939318,2684.9603747876868,2.710186764713704
2018-06-11,2489.473108777249,2691.9165905828304,2.710186764713704
2018-06-12,2473.9873742636687,2675.370059127145,2.710186764713704
2018-06-14,2428.4294367705643,2626.493421805908,2.710186764713704
2018-06-15,2395.512698121934,2591.084223038574,2.710186764713704
